Table,Column_Name,Column_Description
prod_order_line_component,qty_confirmed,SKU qty on pick tickets that have been confirmed for use in production order processing.
prod_order_line_component,qty_needed,The quantity per assembly for hose and hose sleeve type components.
prod_order_line_component,qty_on_pick_tickets,store qty that on pick tickets
prod_order_line_component,qty_per_assembly,Component quantity per assembly.
prod_order_line_component,qty_requested,Component quantity requested in SKUs.
prod_order_line_component,qty_scrapped,This column holds the sku qty that has been scrapped.
prod_order_line_component,qty_used,Component quantity processed in SKUs.
prod_order_line_component,required_date,The date in which this production order line component is required.
prod_order_line_component,retrieved_by_wms,column to indicate if the production order component was retrieved by wms
prod_order_line_component,service_labor_uid,Unique identifier of labor associated with this assembly.
prod_order_line_component,source_location_id,Location from which the component was sourced.
prod_order_line_component,sub_assembly,Indicates that this component is an assembly.
prod_order_line_component,supplier_id,Supplier of the component
prod_order_line_component,taxable,Indicates whether the component is taxable.
prod_order_line_component,technician_id,Primary Technician - Labor Components
prod_order_line_component,unit_cost,Cost of the component.
prod_order_line_component,unit_cost_edited,indicated if unit_cost get manually edited
prod_order_line_component,unit_of_measure,What is the unit of measure for this row?
prod_order_line_component,unit_size,Size of the unit_of_measure.
prod_order_line_component,units_requested,Quantity requested in units.
prod_order_line_component,uom_converted_flag,Custom - Indicates whether the uom is converted for this component
prod_order_line_component,used_specific_cost_flag,Column will indicate if item used specific cost or not for 'S' disp items.
prod_order_line_link,date_created,Indicates the date/time this record was created.
prod_order_line_link,date_last_modified,Indicates the date/time this record was last modified.
prod_order_line_link,last_maintained_by,ID of the user who last maintained this record
prod_order_line_link,prod_order_line_number,Production Order line number to be linked
prod_order_line_link,prod_order_number,Production Order number to be linked
prod_order_line_link,quantity,Quantity to be linked
prod_order_line_link,row_status_flag,Indicates current record status.
prod_order_line_link,trans_type,Transaction Type of document this Prod Order is linked to (Order/Production Order/etc)
prod_order_line_link,transaction_uid,Unique identifier for the transaction this Prod Order is linked to
prod_order_line_process,additional_freight,Freight Cost specified after the Completion of the Production Order.
prod_order_line_process,additional_labor,Labor Cost specified after the Completion of the Production Order.
prod_order_line_process,additional_labor_indirect,Additional total labor (Indirect)
prod_order_line_process,additional_material,Material Cost specified after the Completion of the Production Order.
prod_order_line_process,additional_other_charge,Other Charge Cost specified after the Completion of the Production Order.
prod_order_line_process,created_by,User who created the record.
prod_order_line_process,date_created,Date and time the record was originally created.
prod_order_line_process,date_last_modified,Date and time the record was modified.
prod_order_line_process,freight_cost,Total of the Freight Cost for the Completed Assemblies.
prod_order_line_process,labor_cost,Total of the Labor Cost for the Completed Assemblies.
prod_order_line_process,labor_cost_indirect,Total Labor (indirect)
prod_order_line_process,last_maintained_by,User who last changed the record.
prod_order_line_process,material_cost,Total of the Material Cost for the Completed Assemblies.
prod_order_line_process,other_charge_cost,Total of the Other Charge Cost for the Completed Assemblies.
prod_order_line_process,process_cost,Total of the Secondary Processing Cost for the Completed Assemblies.
prod_order_line_process,prod_order_line_process_uid,Unique Identifier for the table.
prod_order_line_process,prod_order_line_uid,Associated Production Order Line record.
prod_order_line_process,qty_completed,Quantity Completed for the Assembly.
prod_order_line_process,row_status_flag,Reflects the status of the record.
prod_order_line_process,sequence_number,Number of times the Assembly have been completed.
prod_order_line_process,source_type_cd,Code (from code_p21 table) which indicates where the record was created
prod_order_line_x_schedule_info,buffer_days,Buffer Days
prod_order_line_x_schedule_info,comments,Comments/Notes
prod_order_line_x_schedule_info,created_by,User who created the record
prod_order_line_x_schedule_info,date_created,Date and time the record was originally created
prod_order_line_x_schedule_info,date_last_modified,Date and time the record was modified
prod_order_line_x_schedule_info,end_date,End Date
prod_order_line_x_schedule_info,job_paused,Jjob is stopped from being worked on due to various reasons
prod_order_line_x_schedule_info,last_maintained_by,User who last changed the record
prod_order_line_x_schedule_info,line_number,Production Order Line Number
prod_order_line_x_schedule_info,lock_schedule,Do not allow the SCP to recalculate schedule
prod_order_line_x_schedule_info,prod_order_line_x_schedule_info_uid,Unique identifier for the table
prod_order_line_x_schedule_info,prod_order_number,Production Order Number
prod_order_line_x_schedule_info,start_date,Start Date
prod_order_print_info,created_by,User who created the record
prod_order_print_info,date_created,Date and time the record was originally created
